,Unnamed: 0,Unnamed: 0.1,lugares,LAT_google,LON_google,labels,Quotes,Position,cluster_label,Quotes_total,day
21,508.0,56.0,Château Villette,49.03179179999999,1.9397609,LIB,"<b>896</b><br>Rémy’s prints were all over Château Villette, as well as in the barn’s listening post, where Rémy had carried out the surveillance<br><b>508</b><br>Who better to help us than a knight?» CHAPTER 52 The Sprawling 185-acre estate of Château Villette was located twenty-five minutes northwest of Paris in the environs of Versailles<br><b>951</b><br> «Silas was supposed to break in and steal the keystone from you in Château Villette – thus removing you from the equation without hurting you, and exonerating me from any suspicion of complicity<br><b>857</b><br>.» CHAPTER 90 High in the hayloft at Château Villette, Collet stared at the computer monitor in amazement<br><b>632</b><br> Teabing’s manservant Rémy, on orders from his master, was doing an impressive job of maneuvering the vehicle across the moonlit fields behind Château Villette<br><b>614</b><br>.»The wind outside Château Villette had picked up, and Silas’s robe danced in the breeze as he crouched near the window<br><b>817</b><br>With the police arriving at Château Villette, and then at Biggin Hill airport, this was the first possible moment<br><b>841</b><br>.» CHAPTER 87 The fireplace in Château Villette’s drawing room was cold, but Collet paced before it nonetheless as he read the faxes from Interpol<br><b>949</b><br>My task would have been far simpler had Rémy and I eliminated you both when you walked into Château Villette<br><b>835</b><br>Since then, every moment he had spent inside Château Villette had been leading him to this very instant<br><b>855</b><br> Fache set it back in the box and gazed absently out the jet’s window at the hangar, pondering his brief conversation with Sophie, as well as the information he’d received from PTS in Château Villette<br><b>512</b><br>Complete with two rectangular lakes and gardens designed by Le Nôtre, Château Villette was more of a modest castle than a mansion<br><b>732</b><br>Rather than accompanying Fache to London where the action was, he was now baby-sitting the PTS team that had spread out through Château Villette<br><b>1001</b><br> The information coming from Collet out of Château Villette suggested that Teabing’s cunning ran so deep that Fache himself might even learn from it<br><b>834</b><br>A little over a year ago, he was simply a fifty-five-year-old manservant living within the walls of Château Villette, catering to the whims of the insufferable cripple Sir Leigh Teabing",508.0,1.0,<b>508</b><br>Who better to help us than a knight?» CHAPTER 52 The Sprawling 185-acre estate of Château Villette was located twenty-five minutes northwest of Paris in the environs of Versailles,2
